44.6826,26.0345
45.0873,25.2910
46.9061,25.8685
45.5087,23.7815
46.0947,27.5901
45.6726,23.9916
44.9469,25.0164
44.1872,23.6153
45.3468,26.8259
46.2194,27.7397
47.0498,24.1917
45.7038,24.0666
44.3671,24.6779
45.5204,28.0223
45.9532,27.5276
47.1519,24.7168
47.3678,25.1309
46.2695,25.2067
45.9869,28.1678
45.6283,23.5967
44.6826,26.0345
